
daa0fc5f-1880-4524-a46c-2d28c7b0e847,"Git nutzen (Commits, Branches, Merges)",a
dab787dd-b340-49a9-bc43-5a9b7f6c1e45,Liskov Substitution Principle (austauschbare Unterklassen ohne Probleme),a
db16dd87-2765-4a34-bf83-24ee12432153,Backup-Strategien,a
db23ad5e-1dfa-4012-b5e8-0d96fa52855d,"Fehlervermeidung (Überlappung, Adressverlust)",Netzwerktechnik
db3b4d3b-9fc9-4b50-a086-4972ff58188b,Betriebsvereinbarung,Apokryphen
db5a2eee-bf53-42d0-baee-04c0f2ad9e53,Umfeld analysieren,LF05
db7cca85-b2c4-4c42-a666-104e909bfdc5,Prozessorganisation,a
dbcc5eb9-21a4-4ab8-98bf-77ca321ce097,"Ablauf (planen, durchführen oder Prototyp entwickeln, Feedback sammeln, verbessern)",a
dc14245a-5c4b-4f6b-8488-9c4a7d4310ab,"Adressformat (z. B. 2001:0db8::1, Kürzungsregeln)",Netzwerktechnik
dc7c0f28-488f-4469-9e82-0030399b6e82,Technische Dokumentation,a
dc948ce8-6091-4831-8295-a8f9615ce53a,Besonderer Schutz in der Ausbildung (§ 22 BBiG),Wirtschafts und -Sozialkunde
dc9589b9-ddf9-4751-b41f-f61a59ed89d1,Lernpflichten erfüllen (§ 13 BBiG),Wirtschafts und -Sozialkunde
dc9d2c8a-13be-458b-ba89-447dfea1f063,semistrukturierte Daten,Apokryphen
dd0c9e58-44c9-45ef-855d-8d926dab7286,"Ergebnisse (Adressbereiche, Hosts)",Netzwerktechnik
dd429733-6439-4fff-9d6a-041eca6a7dd6,Netzwerkkomponenten,a
dd8089d8-56aa-457f-a356-0638b6fd280c,Barrierefreiheit,Apokryphen
ddc28245-4285-499b-9a43-2761f7995847,NFC,Apokryphen
de0d7f8c-8f9c-42de-8e49-29ffc14b5ec3,Dualsystem,Apokryphen
de4753d8-9ec6-4cef-a2e3-e8c1e0b3ae5c,Arbeitsmittel bereitstellen (§ 14 Abs. 1 BBiG),Wirtschafts und -Sozialkunde
de645b62-61d0-4ad7-a3d2-75ad9153d3c1,"Klassen: A, B, C, D, E",LF03
de74e81f-e7c9-495f-8c1c-9fcf6493276e,Unicast,Apokryphen
de8d4dad-8ee7-418e-ac02-3a6872d93d0e,Markterkundung,Apokryphen
deb6af91-2895-4ac9-a7d5-64027ea1e71b,Indexierung,a
ded79e97-7f7f-4a6b-82fc-d991f92bf458,Grundschutz-Kompendium,Apokryphen
df056cc5-80a3-4699-8450-00f21e857220,Hardware,LF04
dfcdcd1b-c900-413e-a840-e62c996c0d80,CI CD-Pipelines einsetzen,a
e0002295-497e-4752-b54b-85c177e83195,Kollaborativ Code pflegen,a
e028b14b-a86a-4b5d-af14-d7cda2c10644,Dezimalsystem,Apokryphen
e05dff03-abe7-4815-b66f-5c1db5c70d96,Abnahmetest,Apokryphen
e070b9c5-6420-4e30-83ca-fa7ce4ff12e5,Maßnahmen zur aktiven Information durch Newsfeeds oder Newsletter einleiten,PV2a
e0dd2310-c819-4cf3-b478-ee81e49ef85c,BSIG,Apokryphen
e1071def-5ad8-45fc-a620-3d45518c271d,Unternehmensziele,Apokryphen
e127d8f9-e8e2-480c-807a-5ee9346b4fd1,Testentwurf,Apokryphen
e141edbe-622a-4f3f-96e0-ec60385a38e6,Notebook,Apokryphen
e14eb79e-3eae-459a-b503-3929ab9e9606,Kündigungsschutzgesetz (KSchG),LF01_
e18bb5c3-a7be-436b-bde0-a7ef80c2b670,Datenformen,LF05
e1a8e18b-bbc5-49ec-a21e-6316e5d789ba,Nutzwertanalysen,LF01
e1edd0f5-681c-4455-9701-7f435d6e4f4d,"Ablauf (User-Stories, Tests schreiben, Code entwickeln, regelmäßg: ausliefern und verbessern (Refactoring))",a
e1ee033a-0fd3-4f1a-8066-8fe3898e5e12,Programmierparadigma,Apokryphen
e240a51e-508a-4331-ad4a-0650a1f2adcf,Finanzbuchhaltung,Apokryphen
e24c4f4a-8c8b-4ab6-8538-8ad2d5c23214,Optimierung,a
e302ff6d-5fc7-4955-af85-ce7fd62b3021,Farben und Typografie,a
e31f1526-4900-41ed-b935-fd40dbd78c99,Kalkulation von Leistungen,Wirtschafts und -Sozialkunde
e3494d14-1868-4871-9a71-0e591cb46499,Anwendungsszenarien analysieren,a
e36f7617-441c-4786-a1a8-0386d93cac92,Wettbewerbsvorteile,Wirtschafts und -Sozialkunde
e3886cc1-5f64-4799-9476-a75f2b578af3,dispositiver Faktor,Apokryphen
e3d8ce35-09b4-46c2-b747-b366c563e314,AIDA-Prinzip,Apokryphen
e3ed63b5-1250-49ff-bd30-5403f5d24bc6,Konsortium,Apokryphen
e4171b09-c37e-40ba-9f10-6e1f7516eebc,ERP,Apokryphen
e4a90867-a5ba-4eb4-bdf8-be5a42f38ed0,M2-Port,Apokryphen
e4b3d681-043b-4f91-ae9b-ae304c33c13d,Maximumprinzip,Apokryphen
e52bac7d-7924-4348-b6b9-07916fb51a1e,Texteditor,Apokryphen
e538010e-644a-4d1a-b7bb-41269d579618,Hyper-Converged Infrastructure,Apokryphen
e585236c-aac0-4b70-86cc-2556343fc58d,"Unittests mit Tools (JUnit, PyTest)",a
e5960d36-f566-45f7-9669-43eab58ff213,Adressbereiche,LF03
e59771c6-352b-4063-94f0-00eebf1efcf6,Zuständigkeiten,LF04
e59ccb62-0460-4488-b850-338051b92d38,Verantwortung,LF04
e5d0986f-5864-401b-a0d5-b67bd900618b,Digitale Kommunikation,LF04
e5d97e13-b295-444a-9c2b-45f224192322,Arbeitsrecht,Apokryphen
e5e1884c-391a-48b6-bb83-ca778b7a099b,Nodes,Apokryphen
e5f93e57-4dfe-4b66-82d5-dc0334674b7c,Konjunkturpolitik,Apokryphen
e68ca87c-ee93-4acb-aa4f-ce928a7923b1,Gefahren durch elektrischen Strom,Apokryphen
e6a683fa-6d68-4b68-b3b0-eb9a43466f35,Verteilungsdiagramm,a
e6b42a38-0cf5-4fc5-9dca-e519567ed9da,Rollen-und-Rechte-Konzept,a
e6ced539-ccf0-4909-92bb-ac5b8bc9e9bc,Verbindlichkeit,Prüfungsvorbereitung AP1
e71e880f-9ea2-42c7-89b9-88e0d37660d4,Verbindungstest,Apokryphen
e730d607-0e27-4d29-bb73-c1df203983fa,3D-Drucker,LF01
e74588b3-1ec5-4807-8a1e-a64068323b72,IPv6,Apokryphen
e7b0b016-2dce-4bf3-8e9a-d8fd8584d51f,Keylogging,Apokryphen
e7b8399e-1c9a-41c5-8693-6b3f43bee7b8,TKG,a
e7e44cf8-c48f-49cd-9d7e-998e6cc3bae5,Qualität & Leistungsfähigkeit,LF01
e7fb9ddb-2325-4ec5-80a1-f638965425f1,Middleware,a
e7fe2472-8a82-4f98-9398-66b82993e2bd,Qualitätssicherung im Projekt,a
e814202d-d898-40c5-b35d-f8a1d89748d5,"Berechnungsgrundlagen (Formeln, Beispiele)",Netzwerktechnik
e83d23a4-ee0a-4a85-b883-ed14301e5816,"Sortierverfahren (Bubble Sort, Quick Sort)",a
e8549ac0-718f-47c9-93aa-d3f26ac6eefe,Smart Factory,Apokryphen
e85ddb42-7892-4d98-af34-3fa8a27b8baa,Wiederherstellung,LF05
e88ffd56-8b93-470a-a1da-585f477186ab,Nicknapping,Apokryphen
e8904860-7024-4d13-b050-9604fceef2e1,Sicherheitsregeln,Apokryphen
e8a1a830-db09-4c39-835c-fe391ba5bc1b,Schulungen,LF06
e8bfb0e9-cac3-4971-a064-7af8b8011567,Testplan,LF08
e8f17328-2bb7-44c0-8e8c-1e7cce5ed31c,DIMM,Apokryphen
e90de686-0e68-402a-ba9c-d8afd1f7acef,Anspruch auf Ausbildungsvergütung (§ 17 BBiG),Wirtschafts und -Sozialkunde
e9428098-b127-4c13-86c2-6c7d96d7ae19,Jugendarbeitsschutzgesetz,Apokryphen
ea1cd20c-0866-4561-9d9f-73c1362bd533,Automatisierung,Wirtschafts und -Sozialkunde
ea202edc-8295-42f1-94c9-0e8051a99199,Testvorbereitung,Apokryphen
ea486b88-8010-4177-9140-e695347b98a5,KI-Software,Prüfungsvorbereitung AP1
ea4cfaac-097b-4ede-bd8a-24944fd5c656,Strukturierte Verkabelung,Apokryphen
ea92c565-a2af-44e3-852e-abc15fcda024,"Latenzprobleme (Messung, Multicast-Effekte)",Netzwerktechnik
eaedd08e-92ea-41f8-af3d-46e3f39028be,Funktionen präsentieren,a
eb3cc80a-0723-49f3-bb47-587bb6c2f92e,Prozessphasen,LF05
eb4699a2-0a06-4036-8769-ae39843b8806,Uptime,Apokryphen
eb7afc29-ecae-43d7-9551-f6052b40652f,Prinzip der Modularisierung anwenden,a
ebacbeca-55ad-42c3-91ac-3e168bb74063,Desktop as a Service,Apokryphen
ebf94a28-e28a-4190-ad16-9cf9ffb7636a,Preiskalkulation,Apokryphen
ec0c3999-e3f9-464a-99d2-52058e08fab3,Sprint,Apokryphen
ec98529b-7c09-4aac-a089-836142875a99,"aktuell (Benutzerfreundlichkeit, Barrierefreiheit)",a
ecbeb2cb-7a75-4aaa-b066-6b65f903c539,Einstellungen,a
ecc4c4ce-4124-4e89-b203-89e94c8d2715,TIOBE-Index,Apokryphen
ece19a44-cace-40b6-a758-9e2a2ab55bb0,Integrität,Prüfungsvorbereitung AP1
ed148452-aeab-48d6-a308-23c586887eca,Gesellschaft bürgerlichen Rechts (GbR),LF01_
ed46c2dc-0052-4c1b-bbe4-b5917e924c3f,Handlungskompetenz,Apokryphen
ed6c4a88-f4ce-456f-807a-52f097da7ec4,Nachhaltigkeit,Apokryphen
ed972e1a-cbd7-4db6-9091-aab952fd0c2c,Gesundheitsmaßnahmen,Wirtschafts und -Sozialkunde
ed9b74e8-1f07-4d38-b1e6-c3d9799694ed,Ramsomware,Apokryphen
edc2fe50-cce6-4bb5-af73-cefc3123c49c,Schutzbedarf Clients Arbeitsplatz,LF04
ee02decd-9eca-439f-8f82-9c27351f8b38,Etikettendrucker,LF01
ee1fc3ac-6533-4cb5-9a0c-84e3b761c277,Personenbezigene Daten,PV2a
ee364587-66cd-4559-b7a5-b388a5699e33,"Ausgaben (Prototypen, Risikoberichte, Endprodukt)",a
ee459d47-885c-4cbb-aaa2-08d36c019908,Funktionalität mit Datenbanken realisieren,a
ee4df48d-62b9-4923-bfd6-ab70a3559bd4,Hardware-Konfiguration,LF01
eece625d-9d48-4b0e-81ff-32c3e0a907b5,Recht auf Urlaub (Bundesurlaubsgesetz),Wirtschafts und -Sozialkunde
eecf3755-c43e-43fc-bc83-f8c4756e55b3,Adressierungsarten,Apokryphen
eeff00f1-418e-4f76-883b-b7fc3693ea1b,Stromversorgung,Apokryphen
ef0c6907-9cbb-4e33-9bde-581a75701acd,Businessplan,Apokryphen
ef19f350-2455-40e0-b9ea-0e9bacc0ad7c,Fernwartungstool,LF04
ef65af51-ac49-452c-8edb-67ee4e958c8e,Projektstart,Apokryphen
ef769cf8-a18a-44bf-b75a-db2a7df5f6ee,Schutzbedarfsanalyse,Apokryphen
efc1e7f1-9918-4289-a2f5-9c12b694feb2,"Subnetzanzahl (2^n, geliehene Bits)",Netzwerktechnik
f01bc46d-bd64-46e1-8ed8-43661dcc018a,Vertraulichkeit schützen,Wirtschafts und -Sozialkunde
f0278857-805f-4f38-83eb-338096695d80,"DHCPTools (z. B. dhclient, Netzwerküberwachung)",LF08
f0383d81-eaf5-4c3b-a8f7-79a22d96d406,SATA,Apokryphen
f0625327-1e97-4844-8701-f2a47e411299,BDSG,Prüfungsvorbereitung AP1
f06462e5-2fe8-4fc0-82d1-0ef825caf9f4,VLAN,Apokryphen
f0805f77-7ae1-4ccd-a790-2a996acbcad6,"DHCPProzess (DORA: Discover, Offer, Request, Acknowledge)",Netzwerktechnik
f0df210c-4d9f-4a45-8b66-55be595e897c,VDI,Apokryphen
f10fa627-779f-4ecc-acda-ba760ef89494,Breakpoints,LF08
f152280a-7e41-46ac-9e20-ea12c87f2dcd,Gewinnkalkulation,Apokryphen
f16ebe63-ef69-41d2-b808-21d16b834ca6,MulticastGruppen (z. B. FF02::1 für alle Knoten),Netzwerktechnik
f212221d-acac-4f49-820f-482eb4be08df,Teilzeit- und Befristungsgesetz,Apokryphen
f24adef9-3bd4-4374-a5bd-770904349327,digitale Daten,Apokryphen
f25d5be3-cd67-46de-8fab-121445bf8d06,Standardsoftware,Apokryphen
f2b80446-83cf-406c-9bcb-9d01303fc8db,Kreditfinanzierung,Wirtschafts und -Sozialkunde
f2d9f735-4d16-45cf-9f6f-24196713f1bc,Einsicht in Berufsschulzeugnisse (§ 14 Abs. 2 BBiG),Wirtschafts und -Sozialkunde
f2e53416-3b6f-49ef-9f4c-3a644c4d2bd3,Systemlieferung,Apokryphen
f305b389-cf39-4ca4-a864-473a1aa7cfcd,Support,Apokryphen
f33219b2-d1b2-49bb-8cde-afaf88a7d8f7,ObjektorientiertesModell,a
f332f6f0-7bc7-4f70-b421-2e31c24ae157,Bedrohungserkennung,PV2a
f358206d-4d0e-4dda-abd5-1f7207e1d435,Kündigung unter Einhaltung der Vorschriften (§ 22 BBiG),Wirtschafts und -Sozialkunde
f35e138b-7e13-4dc5-bbd8-9c2486296e69,Kundenanforderungen formulieren,LF01
f3bbbcc8-5c27-4075-94e6-9ddde949ab3f,Unterstützungssoftware,Apokryphen
f4366c1f-00b4-4d73-8a67-c965095e0957,Compiler,Apokryphen
f49beb17-7880-46a3-a0e1-f9b1cdbf9f79,"Praxisbeispiele (LAN, WAN)",Netzwerktechnik
f4a11c6f-8ae4-4054-932c-f669c0247536,Verschwendung,Apokryphen
f4d49f5a-5172-43de-ad00-b3d15b2fed3a,CLI (textbasiert),a
f4d5a10f-2e53-4701-83e6-c6e323fd3165,AGB-Gesetz,PV2a
f50fd217-f9b0-4bb6-969c-1a9ec5aa3612,Aktualisierung,LF03
f51cc3bf-2e4f-4e8d-9ff9-efe4c724ee66,Ablauf,LF01_
f5415f39-3dc0-4b72-b219-5f5d9bd313ad,Technische Machbarkeit,Prüfungsvorbereitung AP1
f548158b-4346-4805-841c-4d9e382896b6,VESA,Apokryphen
f55bd8bb-ca91-4d53-b7a6-96df26cb9c2c,Wirtschaftliche Machbarkeit,Prüfungsvorbereitung AP1
f5761f72-99d6-4ec8-94ac-d5e96b211c22,Präsentationsregeln,Apokryphen
f59e4c8f-72ba-41dd-b8f6-6f67a3fb55bd,Factory-Method,a
f5ac6ca5-2fe4-4425-a983-dbffdcca2c67,imperatives Programmierparadigma,Apokryphen
f6500c48-ec46-4e15-a5e2-f85f996bde42,Stabstellensystem,a
f678759c-6225-4adc-b0f2-17db8b76616f,Richtigkeit,PV2a
f6817ce7-4abb-4994-b2f1-50343b1b4b36,Tupel,Apokryphen
f686c96f-2861-46f9-b6a9-4c1afd34328b,Versionshistorie führen,a
f6a40828-63c6-4f28-83b7-a1e185b73626,Open-Source-Software,Apokryphen
f724f64a-e912-4db4-9297-925f29f667f4,Unix-Zeit,Apokryphen
f743f1f5-d684-49eb-a873-08f4a19b6a6c,(7) Anwendungsschicht,Prüfungsvorbereitung AP1
f7ab749a-060a-4a4e-a4dd-7fb00a6d493e,Hochverfügbarkeit,a
f7cb8165-80a3-412b-9627-832b8d82180b,Fallunterscheidung,Apokryphen
f810a1fe-9c3f-4bcf-947d-c37a8f68075f,DDR,Apokryphen
f88de363-aa73-4a0e-a585-fc5d9425d418,Unicast (1-zu-1-Kommunikation),Netzwerktechnik
f896cfdd-fe87-46ab-8540-bfe11c47bc39,Privacy by Default,Apokryphen
f89d5f24-ce55-4174-a067-7c281dc65fcc,Schwachstellen erkennen,a
f8eeebc5-7487-4616-92be-de827a0d0d62,Löschanomalie,Apokryphen
f91d2103-514f-4d78-b52a-b23d6e75145e,Ausbildungsvergütung,Apokryphen
f94d88e6-3e40-4751-b8f1-93eed85c8f01,Objekte,PV2a
f97b2527-ceca-42d9-a484-33164816af83,Cyber-physische Systeme,Apokryphen
f999c8c9-115a-4e25-ba48-55a87b4b2fd4,Günstigkeitsprinzip,Apokryphen
f9c40513-0388-49af-935b-9f7cfdc59271,Off-Premises Backup,Apokryphen
fa0437de-1195-4464-829a-5cafe6e58921,vollständige Masche (Complete Mesh,Apokryphen
fad77eaf-973d-4e00-a070-71deb07f66db,Begriffe,PV2a
faeb1565-7163-4438-bd63-4dfab272c236,Botnetz,Apokryphen
faf24c40-62bf-41aa-910a-6ae20fff14e3,Zuverlässigkeit,Apokryphen
fafd1247-bbec-4ced-82f4-24954e44a577,DDOS,Apokryphen
fb052525-712f-410a-b443-591b73cf6a28,proprietäre Software,Apokryphen
fb177de3-baf0-469d-b557-9963aa26c867,Weisungsrecht gegenüber Auszubildenden (§ 14 Abs. 2 BBiG),Wirtschafts und -Sozialkunde
fb8e3aa8-0ca6-46ba-9327-75db1e0883fb,"Inkrement (Schrittweite, z. B. 64 bei #26)",Netzwerktechnik
fbc378ca-212b-4d93-a741-cb479cf63633,Ausgangsadresse (z. B. 2001:db8::#48),Netzwerktechnik
fbf4b44d-db9e-475b-8b83-2afd5855a746,Verzeichnis von Verarbeitungstätigkeiten,a
fbf83073-1ea0-4859-a976-256e69dff95d,unterbrechungsfreie Stromversorgung,Apokryphen
fc00dd63-77e4-48eb-9231-a41b79a5d53f,Netzwerk-Protokolle,Apokryphen
fc274fc0-2037-4afc-b21b-ed8d4eea4ca7,DRAM,Apokryphen
fc2bd20f-83a9-4ce7-9dba-833fe689780b,Recht auf Information,PV2a
fc2c9ad4-a44d-4a64-b884-c406ae90b240,"Erreichbarkeitsprobleme (Timeout, Adressfehler)",Netzwerktechnik
fc71c21b-503e-49fb-867d-26d4377069fe,Planung (Anforderungen priorisierenm Iterationen festlegen),a
fc8d98e3-cba5-40a7-93f3-364fba9ebd75,LED-Drucker,LF01
fc9a3c96-e6c3-4274-a59d-547aea9c1a76,RAM,Prüfungsvorbereitung AP1
fd110917-886e-4ab9-84f2-af95b0298d1b,Benutzerhandbuch,Apokryphen
fd3177db-efa7-426e-a142-2c6b38d1542f,Sicherheitsleitlinie,Apokryphen
fd39becd-cc3d-4b90-9ba9-63caa841ae7f,CMYK,Apokryphen
fd6c55d0-2888-4a97-b32a-a9978e257c29,Sicherheitsleitlinie Schutzbedarfsfeststellung,LF04
fd6f76d6-857a-4480-bceb-bf9d7c7858c7,Lastenheft,Apokryphen
fd93edbb-8f26-4af1-b083-5434131da740,ERP,Prüfungsvorbereitung AP1
fdfcb8b5-a29f-4b3c-9408-24aab79eb990,Kaizen,Apokryphen
fe2fbaa2-dc51-454e-bf22-e46e930ce815,Matrixorganisation,a
fe8ffa39-672d-4d30-95cd-2b916ae25b2a,Teilnahme an Berufsschule (§ 15 BBiG),Wirtschafts und -Sozialkunde
fec577b3-befc-407c-a23e-b71998902c09,Stabsstelle,Apokryphen
fecf0e27-3f7a-40d1-919c-9c68e9c7b81c,ICMP,LF03
fedf9af0-0b1e-44f5-8ff7-fecaa23ff270,Rechte,LF06
ff2861bc-cf57-45f6-9b31-d5dbb036883b,Wechseldatenträger,Apokryphen
ff641998-9270-433b-a0a6-a3dc33a0d255,WLAN,LF03
ff6aea0a-0cc1-48cc-bd41-ee3dd9b57153,IP-Konfiguration einstellen,Apokryphen
ff97f2d4-4fee-41c5-9d12-a37d41055cc4,IP-Spezialadressen,Apokryphen
ffb3aaf4-f117-4c3a-a180-f6213149ecc2,Display Port,Apokryphen
ffb9b0d5-e49c-4ea2-8177-5934293a9c69,Cloud-Dienste nutzen,LF03
ffca22a3-a928-4422-bf85-51d3e2978a16,Datenkonsistenz,Apokryphen
